ID_REF	GSM1150937	GSM1150938	GSM1150939	GSM1150940	GSM1150941	GSM1150942
10822064	103.82	120.96	100.08	101.28	105.92	109.52
10822067	9.75	9.45	13.15	10.5	9.53	10.23
10822069	79.51	62.19	68.02	84.6	73.81	67.95
10822071	58.56	35.34	46.34	43.58	37.26	43.7
10822073	15.65	14.64	17.22	15.65	15.02	15.65
10822075	1036.21	1072.53	1234.92	1523	1280.86	1315.14
10822078	252.35	238.42	209.07	211.7	242.92	289.33
10822080	218.85	240.34	256.31	272.96	249.53	254.07
10822083	62.19	70.95	58.24	78.43	83.5	68.1
10822090	9.17	8.3	7.82	7.4	7.21	9.04
10822092	392.39	382.12	416.5	506.27	423.17	452.3
10822094	352.29	327.3	377.79	266.41	265.81	273.45
10822099	765.07	769.74	731.04	628.98	656.89	688.89
10822107	829.29	748.46	888.67	443.66	541.01	551.76
10822113	871.2	946.3	934.77	1354.83	1068.52	1120.95
10822173	287.71	307.39	330.63	287.92	276.98	292.26
10822175	826.33	913.07	820.3	716.55	754.98	720.41
10822178	197.52	238.68	218.14	197.99	186.21	200.05
10822184	2023.45	2020.78	1920.41	1831.36	1829.96	1837.97
10822220	2832.77	2811.06	2794.74	2956.14	2974.64	2954.09
10822232	275.3	277.76	280.12	304.62	300.96	289.52
10822234	916.94	1049.29	855.65	905.35	864.66	1139.2
10822242	499.87	697.91	624.64	281.94	528.57	482.08
10822253	472.68	458.54	438.24	236.34	337.61	342.69
10822258	545.69	578.67	540.39	664.42	664.4	632.74
10822269	204.22	213.4	204.41	204.01	231.04	204.8
10822285	53.03	61	49.98	40.07	46.23	60.27
10822290	748.41	741.45	754.92	636.8	721.41	643.47
10822294	22.02	22.2	17.08	18.43	16.42	18.96
10822299	31.5	31.92	34.88	32.6	33.99	30.35
10822305	74.02	104.34	92.76	338.17	219.84	250.46
10822315	7.87	7.97	7.05	7.97	6.55	6.08
10822318	37.23	42.13	38.11	38.87	43.84	37.01
10822320	64.31	62.77	55.46	60.85	55.24	75.86
10822322	378.83	371.98	437.44	342.18	327.67	329.97
10822324	1315.87	1279	1174.39	747.63	1014.48	1022.4
10822330	554.12	557.24	559.23	518.85	533.01	519.12
10822340	17.08	22.3	19.38	17.29	18.64	16.9
10822346	63.44	64.03	63.36	69.46	74.61	66.7
10822348	413.06	449.23	417.6	431.54	452.2	423.89
10822352	87.74	85.68	93.67	79.2	95.28	85.92
10822356	73.99	77.21	67.35	79.76	80.46	80.07
10822358	481.94	1453.18	1161.68	3258.52	2346.83	2436.51
10822368	868.51	891.3	720.19	729.54	797.21	689.7
10822371	52.9	49.45	46.89	37.98	42.56	41.12
10822375	20.98	18.86	18.7	22.68	21.83	20.98
10822377	2694.5	2499.29	2719.45	3122.53	3194.11	2864.17
10822386	231.25	603.51	484.91	1633.33	1117.07	1177.98
10822390	84.36	66.67	67.47	114.01	101.15	98.82
10822392	100.58	106.84	88.99	90.52	84.22	76.59
10822394	1386.08	1282.02	1282.2	887.8	1034.2	1047.18
10822406	74.06	71.76	78.5	59.43	61.47	67.99
10822408	108.14	85.06	81.65	60.4	73.52	70.19
10822417	65.35	69.08	72.55	59.34	61.96	72.18
10822420	2173.95	2155.34	2051.84	1620.59	1829.96	1784.62
10822422	41.46	43.95	45.73	36.92	38.5	47.61
10822424	472.07	453.56	417.17	287.59	337.4	310.47
10822431	130.12	100.54	91.63	99.5	85.49	91.29
10822433	12.3	11.88	11.76	11.74	12.12	12.26
10822436	949.54	987.07	1006.95	1321.72	1173.66	1185.27
10822444	668.12	562.08	487.23	267.77	356.44	392.42
10822460	49.58	50.35	52.81	51.94	49.59	51.17
10822463	516.77	459.27	476.28	655.67	579.98	579.84
10822479	53.51	35.33	33.08	54.03	49.73	39.56
10822481	1414.62	1350.99	1364.16	1229.88	1232.44	1220.28
10822489	1950.46	1915.76	1873.34	1365.58	1606.16	1671.93
10822493	64.13	54.98	60.34	58.55	55.62	50.97
10822505	57.67	59.98	70.09	55.47	62.93	61.02
10822516	96.34	93.56	110.43	90.34	92.3	91.46
10822520	4057.85	3887.16	3791.1	3087.66	3423.6	3497.24
10822522	166.53	172.49	185.93	180.61	149.18	162.7
10822526	6.85	6.93	6.31	6.44	6.71	6.25
10822530	831.55	709.43	659.68	235.78	401.69	380.87
10822545	88.18	95.01	84.5	157.27	107.07	109.38
10822558	155.82	145.3	168.52	138.45	144.21	193.1
10822583	1647.31	1556.4	1504.64	972.7	1137.7	1227.92
10822611	1255.63	1110.89	1088.18	767.69	873.69	945.2
10822627	2109.52	1536.25	1949.11	768.39	1774.5	1256.16
10822631	1173.17	1412.86	1658.54	2374.32	1988.82	1919.61
10822637	744.95	727.85	711.77	662.07	718.39	688.46
10822644	2052.69	1866.22	1906.22	1546.83	1722.63	1759.93
10822663	272.01	256.9	245.38	192.68	218.01	214.29
10822665	1492.9	1457.01	1339.15	1318.15	1414.92	1333.41
10822678	140.31	134.81	135.48	138.91	135.63	131.14
10822692	196.35	178.06	211.86	702.97	573.91	509.15
10822697	408.21	381	391.85	467.97	406.07	411.63
10822707	565.28	1151.26	939.98	2157.43	1298.92	1368.14
10822717	460.42	402.6	478.21	340.57	359.46	385.17
10822726	446.48	451.47	412.26	569.33	509.07	487.8
10822733	261.33	290.22	287.62	262.95	240.13	274.09
10822735	202.35	477.41	377.19	1402.81	969.07	977.26
10822752	74.18	137.73	116.33	375.82	268.52	285.52
10822754	104.56	102.59	90.3	108.57	84.88	80.31
10822757	638.91	555.96	640.13	966.28	928.14	826.99
10822781	820.07	722.11	707.37	786.56	711.55	707.15
10822786	3607.54	3835.77	3749.03	3908.23	3954.56	3974.89
10822788	37.98	38.34	37.19	33.94	30.7	33.38
10822792	1269.28	1266.3	1200.32	1167.74	1236.29	1242.82
10822799	880.68	867.4	820.44	747.49	697.75	718.17
10822820	37.43	40.26	32.62	35.71	34.41	33.69
10822830	105.08	107.57	127.12	107.4	114.93	107.06
10822837	2190.28	2317.09	2373.5	3053.82	2579.19	2487.02
10822852	162.95	174.34	164.77	194.67	175.12	244.57
10822864	448.9	444.82	452.96	698.84	575.81	571.03
10822888	157.96	111.35	105.97	107.13	108.11	110.71
10822902	119.97	173.64	166.9	143.14	129.59	152.93
10822904	2061.96	1979.33	1898.05	2219.16	2019.52	2137.78
10822909	128.68	138.72	108.09	132.36	134.91	132.66
10822914	85.99	54.73	49.19	57.1	56.93	54.37
10822919	53.03	46.38	50.89	45.99	52.19	51.6
10822925	85.61	92.54	85.78	84.43	89.99	88.46
10822929	691.11	616.34	624.08	555.49	574.47	613.49
10822936	78.22	71.93	69.67	64.24	64.27	57.53
10822938	1453.99	1436.66	1365.96	1242.22	1324.56	1224.86
10822940	770.07	843.34	666.07	460.68	630.87	606.59
10822943	475.74	490.48	433.73	336.2	416.47	373.27
10822947	31.44	35.78	33.18	27.83	28.37	32.44
10822950	542.37	529.69	550.86	544.32	543.97	547.35
10822956	79.33	100.51	97.1	84.74	88.18	100.8
10822959	5.73	5.36	6.92	5.48	5.44	6.03
10822961	492.26	561.83	504.02	574.78	578.41	568.01
10822978	220.8	219.47	267.12	260.69	239.04	238.07
10822983	1124.14	1178.47	1112.74	1050.82	1106.36	1058.06
10822987	103.91	99.95	94.07	102.35	81.74	102.75
10822989	264.18	260.73	254.07	365.84	307.7	311.25
10823012	120.98	130.33	121.89	90.02	100.37	106.64
10823015	293.67	293	299.36	345.39	309.68	316.37
10823020	117.28	121.94	136.9	119.74	123.59	129.18
10823022	18.63	19.8	18.13	19.29	20.76	21.05
10823024	36	37.74	39.49	36.68	31.43	35.71
10823044	268.72	268.58	274.17	264.41	285.11	263.86
10823046	130.67	139.5	139.21	164.97	157.78	161.25
10823049	808.06	869.24	854.2	917.44	900.69	912.81
10823052	884.18	766.23	1026.7	1380.14	1053.74	1236.97
10823057	755.76	832.23	996.92	1199.15	763.18	915.37
10823071	40.63	38.99	38.93	37.04	37.91	36.31
10823073	80.74	80.9	77.23	94.05	93.74	79
10823075	813.6	763.17	792.25	687.14	691.7	700.49
10823091	324.85	330.67	306.15	302.47	332.94	313.13
10823093	122.26	113.77	120.72	129.84	135.41	120.27
10823098	1059.74	1034.56	980.91	997.42	950.76	980.56
10823102	1675.88	1598.39	1623.51	1724.54	1564.95	1665.92
10823109	429.52	474.27	443.78	442.58	427.24	450.71
10823117	157.97	162.15	147.38	155.01	149.44	150.16
10823119	538.14	461.99	437.67	391.73	389.61	403.34
10823127	319.82	341.5	360.93	474.88	398.24	410.59
10823152	995.61	976.33	1015.43	1076.7	1012.29	1016.19
10823172	129.01	135.6	140.92	114.14	129.4	121.99
10823174	1076.92	1071.79	949.47	783.54	880.6	926.34
10823180	194.08	193.41	189.65	191.9	182.9	178.4
10823184	286.14	283.71	267.71	288.17	254.68	261.51
10823192	591.94	612.2	610.32	613.16	541.47	613.09
10823196	62.22	60.53	53.79	61.45	49.33	54.49
10823198	147.31	150.38	165.42	149.26	165.69	157.84
10823213	112.3	120.54	113.79	114.33	121.9	107.47
10823216	1927.08	1911.38	1771.55	2138.23	1976.46	2024.01
10823252	3736.06	3824.35	3668.06	4201.24	3997.55	4164.42
10823254	2358.41	2394.65	2189.07	2636.48	2447	2418.84
10823276	2302.52	2228.72	2157.43	2679.04	2360.54	2427.07
10823278	2052.41	1681.11	1796.04	923.03	1240.58	1262.79
10823284	1755.05	1540.73	1676.92	1337.48	1397.76	1399.89
10823292	702.81	630.33	603.72	379.1	600.8	524.37
10823303	2050.41	2111.86	2143.42	2587.06	2260.77	2238.63
10823309	4906.57	5056.77	4707.68	3883.93	4464.55	4653.82
10823316	61.8	61.83	61.85	64.08	67.34	64.05
10823322	70.47	76.28	81.82	81.98	77.54	80.78
10823338	1015.48	1151.5	1044.57	1803.27	1425.15	1427.43
10823343	98.04	121.99	95.36	165.71	118.43	126.26
10823348	100.2	137.66	109.31	101.33	107.14	125.5
10823351	113.73	127.37	115.84	105.46	118.62	118.62
10823353	768.04	768.62	672.91	487.06	578.72	586.28
10823356	40.48	36.68	31.39	48.89	44.78	40.69
10823359	196.3	176.96	186.94	143.05	149.22	180.85
10823363	442.87	417.92	416.57	357.45	337.07	350.62
10823365	280.61	278.74	274.27	305.85	273.57	307.89
10823368	296.09	250.5	304.03	172.6	213.96	221.3
10823376	33.11	33.6	36.54	30.2	28.48	24.78
10823384	180.44	180.76	187.62	221.95	202.89	215.75
10823386	712.55	672.61	653.47	670.91	679.92	668.39
10823412	71.08	77.94	74.89	52.44	68.83	55.79
10823417	197.86	156.2	188.15	309.66	269.11	237.91
10823419	564.23	579.77	536.74	539.09	567.73	621.29
10823421	8.52	8.36	7.93	6.76	7.98	8.67
10823425	22.82	20.93	20.76	16.57	20.84	19.81
10823427	55.49	58.53	56.05	51.51	54.08	55.06
10823430	5.18	4.62	5.74	6.11	5.51	4.97
10823432	462.05	394.11	419.66	272.72	357.71	311.27
10823456	485.07	490.46	456.93	520.87	458.75	477.41
10823462	2399.8	2491.67	2106.45	2105.14	2063.96	2158.48
10823465	33.39	26.24	27.74	25.7	23.69	23.42
10823476	45.26	47.41	49.27	39.94	47.21	45.8
10823483	34.82	32.29	29.85	27.39	30.79	31.57
10823486	37.66	29.81	33.39	34.86	33.62	34.27
10823498	46.4	32.08	39.75	43.37	39.08	39
10823500	2829.05	2881.29	2631.74	1990.48	2368.9	2487.71
10823505	270.15	290.72	326.5	270.81	289.08	295.2
10823508	1147.36	1158.87	1072.53	1051.18	1114.13	1111.58
10823524	297.3	341.95	329.09	377.84	377.28	369.76
10823538	147.09	152.98	159.89	115.21	121.32	134.57
10823548	2007.66	1825.15	1932.83	1304.25	1642.87	1816.57
10823555	5795.83	5036.48	5622.91	2383.06	4328.05	4066.58
10823563	90.57	124.66	141.13	116	117.1	124.32
10823568	807.41	894.14	885.25	757.55	825.94	849.37
10823570	703.72	735.44	712.17	1298.92	1077.45	1060.85
10823591	178.74	138.53	141.44	125.7	122.92	145.07
10823593	143.97	120.5	131.98	123.32	110.12	115.99
10823595	1043.2	897.69	1215.98	1032.2	996.2	1021.03
10823597	1402.81	1366.15	1387.62	1340.17	1444.35	1488.87
10823605	219.91	224.49	226.21	189.43	211.5	208.38
10823609	3807.16	3652.83	3542.13	3223.03	3408.69	3485.14
10823611	294.49	310.91	225.37	269.06	262.73	276.1
10823613	88.9	83.79	74.29	98.67	81.07	89.81
10823616	69.1	67.12	63.68	59.44	68.63	64.54
10823619	93.66	96.47	83.51	107.66	106.56	94.23
10823621	36.4	45.7	43.13	35.8	35.26	38.63
10823672	135	116.23	119.05	112.15	103.27	117.87
10823674	10.4	8.94	11.1	16.11	9.59	10.09
10823676	8	8.55	7.2	6.62	7.25	7.72
10823678	219.6	340.17	251.43	231.83	220.1	270.08
10823683	820.64	772.54	832.85	1456.21	1323.83	1175.7
10823705	42.9	35.17	45.47	27.38	37.58	34.42
10823714	611.36	431.11	543.44	202.4	409.8	326.76
10823733	1170.65	1085.39	1094.68	773.99	946.56	939.39
10823742	1568.1	1598.39	1559.43	1113.82	1253.63	1323.46
10823760	1041.61	1160.64	1126.87	1654.41	1395.24	1380.05
10823783	533.01	504.94	524.01	493.48	460.86	489.98
10823803	907.6	853.28	832.63	789.37	747.76	791.01
10823819	79.13	75.93	84.56	74.82	77.66	77.19
10823838	201.42	181.79	158.28	116.39	130.24	148.77
10823851	313.5	329.79	338.07	284.63	316.71	331.59
10823853	144.26	151.91	133.83	315.59	236.84	243.65
10823875	125.07	113.9	109.61	72.77	84.12	84.13
10823885	106.6	156.88	128.83	160.11	168.56	150.65
10823890	41.05	40.04	40.13	38.46	38.46	36.13
10823903	417.78	453.88	451.36	923.62	635.31	714.91
10823920	543.38	504.56	557.3	496	393.96	464.83
10823933	3043.68	3309.96	3130.33	3284.6	3333.45	3368.76
10823935	128.24	121.08	116.28	117.28	106.48	99.49
10823937	108.14	114.62	109.66	101.37	98.66	109.99
10823941	60.27	55.29	58.38	54.42	58.61	56.82
10823949	144.79	128.1	144.46	95.52	134.61	116.46
10823955	98.45	106.74	94.54	91.96	100.12	107.97
10823968	126.25	150.13	129.16	128.34	137.65	135.27
10823970	78.58	72.05	85.44	60.22	69.22	65.94
10823974	844.17	767.45	852.64	727.69	715.05	765.25
10824010	32.38	33	30.36	31.4	33.95	33.3
10824017	1191.61	1228.17	1197.82	1193.51	1155.5	1194.42
10824031	393.96	386.55	412.51	485.04	479.74	459.41
10824041	884.33	923.17	862.51	900.82	869.47	917.05
10824051	119.2	124.07	111.86	119.58	125.62	119.93
10824055	179.74	183.44	154.58	195.2	205.46	175.06
10824059	115.52	114.39	107.27	116.31	117.69	121.1
10824061	791.95	857.2	801	1073.72	971.31	997.97
10824067	365.86	369.11	343.86	403.05	402.07	346.82
10824070	2458.05	2373.33	2176.51	2021.49	2011	2012.68
10824072	80.48	82.09	87.05	85.68	84.63	83.61
10824075	97.63	105.93	107.34	96.43	100.76	100.86
10824082	4260.48	4325.35	3966.64	3337.38	3774.58	3997.27
10824087	107.69	117.85	111.61	112.61	106.68	109.41
10824089	200.9	170.63	184.7	159.83	166.91	162.3
10824091	228.03	273.07	241.82	477.68	362.45	394.65
10824111	1188.23	1613.97	1326.86	867.16	1013.95	1244.03
10824115	1026.13	1171.63	1015.55	653.75	805.8	904.87
10824123	708.07	818.55	891.9	1510.8	1191.2	1188.23
10824140	529.63	504.8	570.82	596.38	492.97	571.8
10824146	633.24	609.71	591.86	623.32	622.84	604.52
10824149	876.21	606.02	710.48	331.77	596.36	491.54
10824165	944.8	856.21	995.79	622.42	673.12	637.77
10824188	164.5	170.78	184.86	151.66	157.45	171.11
10824208	1060.63	1017.98	1090.75	1091.05	1048.64	1047.55
10824216	550.6	557.06	598.06	668.39	606.13	613.83
10824226	145.77	128.87	136.06	137.68	117.31	120.22
10824242	90.94	94.78	108.62	83.01	98.15	90.46
10824250	2365.94	2317.57	2247.34	2138.97	2224.55	2082.35
10824257	259.58	307.15	279.2	468.71	368.86	360.26
10824268	290.2	266.57	266.15	183.37	209.32	219.9
10824279	119.1	127.3	124.8	131.8	124.38	119.28
10824284	599.07	555.46	587.81	363.28	452.83	474.38
10824289	1098.56	1030.34	1583.83	561.63	780.19	906.97
10824294	490.08	497.72	452.63	397.27	418.33	475.88
10824300	639.48	672.16	670.81	830.61	740.63	734.97
10824305	808.79	1250.68	1121.88	1456.81	1254.94	1226.56
10824322	1033.7	945.76	1103.37	636.71	820.73	790.64
10824339	1614.31	1449.06	1401.25	1135.57	1256.59	1271.31
10824344	320.97	336.23	295.67	250.83	269.85	282.47
10824347	73.79	84.98	86.28	88.57	74.66	81.78
10824349	351.68	908.35	711.62	2578.65	1712.28	1798.78
10824357	377.32	381.69	419.92	358.39	366.74	372.04
10824373	876.56	795.6	789.03	621.93	684.55	658.72
10824388	602.85	629.14	613.93	776.79	698.08	709.14
10824409	190.24	192.83	176.7	174.98	182.77	153.51
10824411	224.69	221.82	252.59	294.2	249.27	273.85
10824420	304	314.22	335.67	294.41	287.3	299.56
10824422	137.51	153.63	152.47	193.81	165.77	163.27
10824434	3299.66	3082.75	3074.85	2513.36	2774.86	2704.79
10824439	902.76	866.78	903.67	484.83	641.44	606.88
10824446	537.61	590.37	538.62	521.02	526.48	511.95
10824452	644.6	600.2	666.8	526.64	584.74	612.39
10824482	155.24	182.27	181.96	160.76	169.62	162.82
10824499	1233.12	1380.52	1296.76	1935.51	1694.57	1671.7
10824502	812.24	769.81	766.61	668.41	734.27	703.29
10824513	1427.82	1356.24	1249.56	928.39	1141.96	1243.85
10824517	308.23	463.71	447.91	1295.15	873.96	961.53
10824526	174	168.56	161.01	201.94	169.82	156.62
10824530	719.64	672.6	735.61	553.2	580.71	636.85
10824541	346.54	328.24	398.9	301.41	297.66	302.41
10824548	515	448.42	521.04	387.83	400.7	386.26
10824550	454.57	428.46	512.57	380.97	403.09	395.41
10824552	587.01	492	645.64	458.09	462.45	463.54
10824574	35.09	33.49	33.3	25.52	25.76	33.25
10824576	2794.16	2666.07	2722.47	2474.63	2488.74	2552.33
10824591	81.52	102.15	114.73	75.36	90.33	77.9
10824596	141.65	129.36	111.8	106.96	92.92	100.69
10824600	1620.25	1619.24	1701.51	1346.5	1588.34	1529.24
10824611	159.67	138.07	143.75	118.24	132.64	114.24
10824624	1149.51	1094.46	1097.12	1134	1156.46	1114.28
10824655	294.05	214.58	236.1	228.42	204.91	210.86
10824680	1736.54	1584.93	1643.44	1567.45	1551.45	1640.25
10824686	965.38	967.72	930.45	1140.22	1129.6	1041.03
10824689	6001.05	5849.92	5452.87	3800.57	4805.26	4997.53
10824693	60.82	74.16	78.76	62.64	74.32	81.93
10824695	207.54	170	166.27	143.71	164.87	156.99
10824698	61.35	74.75	74.35	67.82	67.02	77.22
10824700	41.81	32.81	36.44	36.94	33.4	35.08
10824705	119.74	105.57	114.57	129.39	125.21	104.54
10824708	468.3	537.62	522.33	522.15	528.79	586.25
10824711	463.65	443.57	473.23	507.96	447.33	430.98
10824713	333.28	292.1	284.94	264.46	314	311.57
10824716	260.32	195.44	209.83	197.12	184.37	187.42
10824719	525.2	469.93	483.47	450.38	460.56	450.81
10824721	247.61	304.25	272.67	245.02	267.4	334.45
10824726	303.47	257.39	264.24	231.98	245.34	257.85
10824728	400.96	157.33	200.69	154.65	145.53	212.78
10824732	5028.81	2217.32	3417.91	590.68	1531.47	3703.05
10824735	186.78	199.29	203.27	192.96	187.91	207.14
10824742	74.58	75.88	80.61	76.86	70.33	71.83
10824746	135.41	121.78	137.81	115.04	131.34	122.83
10824748	1025.07	770.01	728.09	758.16	772.6	836.38
10824750	1025.07	770.01	728.09	758.16	772.6	836.38
10824752	182.23	143.26	149.72	156.99	132.86	139.24
10824754	242.51	175.36	177.17	172.76	180.93	165.34
10824758	979.61	619.25	607.47	557.28	537.25	697.09
10824763	438.16	436.46	401.46	323.64	371.25	395.63
10824765	120.74	110.69	135.96	129.96	106.64	134.93
10824767	145.29	73.48	85.2	69.57	71.83	100.79
10824769	206.21	152.31	151.24	151.87	141.41	159.96
10824772	154.74	219.77	201.88	179.6	173.85	177.61
10824774	1178.14	967.94	1004.95	989.13	1004.24	1064.68
10824776	587.9	212.13	227.04	174.22	192.08	272.68
10824778	280.36	282	280.94	271.85	262.14	282.1
10824780	7749.03	7198.1	7368.73	6498.09	6996.9	7252.69
10824782	71.12	87.6	77.38	98.06	82.48	80.99
10824784	38.43	36.52	35.86	34.09	36.29	34.03
10824788	1605.6	1943.04	1569.62	2067.54	1715.13	1674.95
10824790	267.02	309.66	278.01	302.19	310.93	303.39
10824792	75.09	60.57	62.72	82.81	66.02	63.94
10824794	73.23	61.75	61.28	79.77	76.41	73.57
10824796	63.67	67.57	72.21	74.69	68.19	67.96
10824798	65.11	54.77	59.26	77.86	70.01	64.9
10824806	195.94	195.44	206.05	207.85	187.24	192.14
10824808	65.85	61.04	63.79	78.26	63.2	63.41
10824810	60.5	48.07	50.92	66.49	51.01	49.47
10824812	62.17	53.75	61.19	66.87	61.45	65.02
10824814	153.44	157.4	138.16	149.36	145.53	128.91
10824821	1501.62	1248.26	1512.27	1132.03	1586.47	1200.23
10824827	828.61	897.64	875.19	1153.58	992.94	973.8
10824842	487.48	487.6	494.37	441.84	469.63	482.77
10824844	771.35	725.56	772.69	635.85	738.17	659.51
10824860	699.98	739.46	718.43	744.97	718.14	737.14
10824882	1825.91	2044.6	1880.89	1815.18	1866.35	1874.38
10824884	1675.41	1737.86	1668.23	1574.52	1687.42	1599.72
10824892	7506.89	7542.88	7806.72	3670.85	5892.24	5793.82
10824904	922.85	988.17	935.36	1139.43	1095.98	1051.99
10824914	575.4	555.49	571.09	638.42	636.78	597.44
10824926	961	933.99	928.7	948	897.15	948.44
10824943	991.45	926.88	958.48	1006.08	936.76	978.65
10824951	221.26	184.34	262.66	168.97	178.57	203.68
10824955	932.42	942.51	966.87	925.44	911.91	880.12
10824965	277.01	328.68	312.02	451.44	386.37	393.24
10824969	160.28	163.26	164.6	150.3	141.02	142.65
10824973	1453.79	1505.47	1483.82	1257.2	1421.21	1405.04
10824984	735.62	643.11	704.65	637.62	632.61	639.42
10824993	113.07	83.2	86	86.85	90.07	112.8
10825003	851.33	762.6	838.77	884.04	811.43	852.15
10825022	877.32	703.27	867.22	227.8	418.06	521.55
10825042	467.5	470.74	463.13	492.83	485.11	479.64
10825062	1139.51	1081.86	1031.55	1051.4	964.28	1013.6
10825074	625.23	586.4	628.71	679.71	654.32	629.59
10825091	4097.42	4179.17	3908.77	3418.86	3503.79	3714.62
10825094	158.11	122.11	154.42	77.2	100.2	112.27
10825100	85.08	86.36	79.53	90.07	79.92	93.9
10825111	354.32	392.64	349.6	364.51	405.32	363.94
10825113	755.91	847.44	852.64	1226.81	974.91	994.24
10825120	899.84	828.15	852.87	825.76	810.18	834.83
10825137	108.56	113.69	118.08	116.42	119.68	117.25
10825139	697.43	738.1	727.39	789.24	785.7	731.04
10825142	161.85	187.41	199.94	243.8	201.06	198.32
10825144	2187.4	2175.75	2145.5	2160.13	2198.65	2531.37
10825146	2356.61	2610.84	2560.84	2781.02	2732.11	2669.4
10825151	1719.29	1885.85	1848.83	1777.95	1735.58	1878.68
10825153	590.54	552.23	612.72	369.2	445.64	431.01
10825160	458.27	494.28	467.67	491.84	495.62	478.08
10825165	1129.37	1145.05	1015.85	969.92	966.94	1013.35
10825167	977.74	996.51	1148.07	848.31	878.84	1094.91
10825169	71.24	69.03	68.88	65.54	70.04	63.39
10825171	391.59	324.61	397.13	365.75	355.57	385.28
10825179	1610.28	1857.7	1674.13	1687.77	1713.23	1700.33
10825183	138.56	194.39	202.37	223.09	200.15	190.66
10825191	696.05	670.83	682.19	658.81	624.49	646.97
10825207	286.14	298.49	307.65	282.55	279.41	292.15
10825209	149.53	145.87	164.18	131.19	125.91	143.52
10825213	1655.79	1601.16	1625.99	1988.27	1721.56	1748.74
10825226	315.62	319.36	311.88	353.83	329.75	332.81
10825228	903.19	1052.28	1035.42	1396.5	1237.4	1154.94
10825236	3556.15	3412.23	3365.95	3036.51	3160.86	3263.94
10825238	52.58	53.57	56.17	60.48	62.07	61.42
10825244	446.35	476.42	425.03	331.91	356.26	394.44
10825272	178.35	207.93	197.83	190.86	194.78	186.68
10825274	196.6	177.96	169.04	172.58	177.6	184.29
10825276	407.7	368.73	351.83	401.83	398.95	389.94
10825328	645.87	677.64	638.37	607.07	572.63	675.08
10825343	109.88	100.85	94.83	94.61	94.53	91.33
10825345	38	35.75	37.04	35.58	42.61	30.59
10825349	135.27	147.81	153.63	158.57	166.95	150.11
10825356	150.15	173.2	153.17	173.54	156.16	153.42
10825362	55.32	53.79	54.4	57.78	54.28	55.24
10825373	65.3	76.61	83.95	75.49	70.11	90.3
10825375	631.2	526.57	593.09	591.27	513.43	581.18
10825403	2115.96	1719.89	1287.45	969.31	1189.38	1107.81
10825406	962.44	916.97	897.13	902.12	901.35	897.57
